""||"cauliflower"||"saffron kheer" 
"hasenpfeffer"||"broccali"||"mom's peach cobbler" 
"hasenpfeffer"||"cauliflower"||"cherry ice cream" 
"green coconut curry"||"peas"||"saffron kheer" 
"falafel"||"potato au gratin"||"melopita" 
"green coconut curry"||"roasted green beans"||"" 
"haggis"||""||"creme brulee" 
"green coconut curry"||"potato au gratin"||"" 
"hasenpfeffer"||"broccali"||"cherry ice cream" 
"ciopinno"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"Miquel's Pizza"||"broccali"||"creme brulee" 
"falafel"||"potato au gratin"||"Mizu Shingen Mochi" 
""||"peas"||"creme brulee" 
"pesce con vivo"||"Chef John 5-spice carrots"||"saffron kheer" 
""||"broccali"||"" 
"haggis"||"brussels sprouts"||"cherry ice cream" 
"hasenpfeffer"||"cauliflower"||"tavuk göğsü" 
"green coconut curry"||"potato au gratin"||"saffron kheer" 
"ciopinno"||"broccali"||"mom's peach cobbler" 
"green coconut curry"||"roasted green beans"||"chili chocolate tart" 
"hasenpfeffer"||"potato au gratin"||"creme brulee" 
"falafel"||"potato au gratin"||"Mizu Shingen Mochi" 
""||"broccali"||"chili chocolate tart" 
"ciopinno"||"roasted green beans"||"creme brulee" 
"pesce con vivo"||"roasted green beans"||"tavuk göğsü" 
"green coconut curry"||""||"saffron kheer" 
"green coconut curry"||"brussels sprouts"||"cinnamon brioche" 
"haggis"||"broccali"||"" 
"falafel"||"brussels sprouts"||"cherry ice cream" 
"hasenpfeffer"||"broccali"||"cinnamon brioche" 
"haggis"||"cauliflower"||"cinnamon brioche" 
"Miquel's Pizza"||"peas"||"Mizu Shingen Mochi" 
""||"peas"||"creme brulee" 
"ciopinno"||""||"Mizu Shingen Mochi" 
"pesce con vivo"||"potato au gratin"||"melopita" 
""||"broccali"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"potato au gratin"||"mom's peach cobbler" 
"haggis"||"kale"||"mom's peach cobbler" 
"green coconut curry"||"kale"||"" 
"pesce con vivo"||"peas"||"mom's peach cobbler" 
"potato pie"||"roasted green beans"||"melopita" 
"potato pie"||"Chef John 5-spice carrots"||"" 
"falafel"||"broccali"||"Mizu Shingen Mochi" 
"haggis"||"potato au gratin"||"cherry ice cream" 
"pesce con vivo"||"Chef John 5-spice carrots"||"cherry ice cream" 
"pesce con vivo"||"cauliflower"||"tavuk göğsü" 
"hasenpfeffer"||""||"Mizu Shingen Mochi" 
""||"kale"||"creme brulee" 
"potato pie"||"kale"||"mom's peach cobbler" 
"haggis"||"potato au gratin"||"mom's peach cobbler" 
""||"kale"||"creme brulee" 
"pesce con vivo"||""||"" 
"green coconut curry"||"broccali"||"creme brulee" 
"hasenpfeffer"||"kale"||"melopita" 
"falafel"||"potato au gratin"||"cherry ice cream" 
"pesce con vivo"||"potato au gratin"||"Mizu Shingen Mochi" 
"potato pie"||""||"cherry ice cream" 
"haggis"||"broccali"||"mom's peach cobbler" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"saffron kheer" 
"ciopinno"||"cauliflower"||"mom's peach cobbler" 
""||"peas"||"" 
"haggis"||"cauliflower"||"Mizu Shingen Mochi" 
"potato pie"||""||"cherry ice cream" 
"green coconut curry"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"broccali"||"cherry ice cream" 
"potato pie"||"kale"||"mom's peach cobbler" 
"ciopinno"||"cauliflower"||"tavuk göğsü" 
"potato pie"||"roasted green beans"||"mom's peach cobbler" 
"haggis"||"broccali"||"creme brulee" 
""||"broccali"||"chili chocolate tart" 
"Miquel's Pizza"||"brussels sprouts"||"cherry ice cream" 
""||"kale"||"creme brulee" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"pesce con vivo"||"peas"||"saffron kheer" 
"haggis"||"kale"||"cinnamon brioche" 
"green coconut curry"||"roasted green beans"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"roasted green beans"||"creme brulee" 
"green coconut curry"||"cauliflower"||"creme brulee" 
"falafel"||"roasted green beans"||"Mizu Shingen Mochi" 
"potato pie"||"peas"||"saffron kheer" 
""||"broccali"||"tavuk göğsü" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"chili chocolate tart" 
""||"roasted green beans"||"cinnamon brioche" 
"ciopinno"||"brussels sprouts"||"melopita" 
"pesce con vivo"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"Miquel's Pizza"||"brussels sprouts"||"chili chocolate tart" 
"potato pie"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"green coconut curry"||"cauliflower"||"creme brulee" 
"Miquel's Pizza"||"potato au gratin"||"mom's peach cobbler" 
"potato pie"||"kale"||"saffron kheer" 
""||"potato au gratin"||"cherry ice cream" 
"haggis"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"potato pie"||"kale"||"" 
"falafel"||"peas"||"cinnamon brioche" 
""||"brussels sprouts"||"cherry ice cream" 
"Miquel's Pizza"||"cauliflower"||"tavuk göğsü" 
"green coconut curry"||"brussels sprouts"||"saffron kheer" 
"haggis"||"broccali"||"cinnamon brioche" 
"Miquel's Pizza"||"broccali"||"tavuk göğsü" 
""||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
""||"broccali"||"" 
"potato pie"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"kale"||"cinnamon brioche" 
"pesce con vivo"||"Chef John 5-spice carrots"||"cinnamon brioche" 
""||"peas"||"saffron kheer" 
"potato pie"||"roasted green beans"||"" 
"green coconut curry"||""||"creme brulee" 
"falafel"||"kale"||"cherry ice cream" 
"green coconut curry"||"roasted green beans"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"brussels sprouts"||"mom's peach cobbler" 
""||""||"" 
"potato pie"||"broccali"||"melopita" 
"Miquel's Pizza"||"roasted green beans"||"chili chocolate tart" 
"falafel"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"Miquel's Pizza"||""||"Mizu Shingen Mochi" 
"pesce con vivo"||"brussels sprouts"||"mom's peach cobbler" 
"pesce con vivo"||"kale"||"creme brulee" 
"hasenpfeffer"||"broccali"||"mom's peach cobbler" 
"haggis"||"potato au gratin"||"Mizu Shingen Mochi" 
"pesce con vivo"||"kale"||"mom's peach cobbler" 
"haggis"||""||"chili chocolate tart" 
"pesce con vivo"||"kale"||"chili chocolate tart" 
"ciopinno"||"brussels sprouts"||"" 
"falafel"||"peas"||"chili chocolate tart" 
"pesce con vivo"||"kale"||"cherry ice cream" 
"green coconut curry"||"broccali"||"chili chocolate tart" 
""||"cauliflower"||"cinnamon brioche" 
"falafel"||"kale"||"creme brulee" 
"pesce con vivo"||"kale"||"creme brulee" 
"falafel"||"cauliflower"||"mom's peach cobbler" 
"green coconut curry"||"brussels sprouts"||"cinnamon brioche" 
"haggis"||"roasted green beans"||"cherry ice cream" 
"ciopinno"||"broccali"||"cherry ice cream" 
"pesce con vivo"||"roasted green beans"||"tavuk göğsü" 
"hasenpfeffer"||"cauliflower"||"melopita" 
""||""||"Mizu Shingen Mochi" 
"potato pie"||""||"cherry ice cream" 
"haggis"||"kale"||"creme brulee" 
"falafel"||"kale"||"creme brulee" 
""||"Chef John 5-spice carrots"||"chili chocolate tart" 
"pesce con vivo"||""||"mom's peach cobbler" 
"potato pie"||"roasted green beans"||"saffron kheer" 
""||"brussels sprouts"||"melopita" 
"pesce con vivo"||"brussels sprouts"||"cherry ice cream" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"falafel"||""||"chili chocolate tart" 
"potato pie"||"brussels sprouts"||"cinnamon brioche" 
"pesce con vivo"||"cauliflower"||"cinnamon brioche" 
"green coconut curry"||"peas"||"creme brulee" 
"ciopinno"||"kale"||"cinnamon brioche" 
""||"peas"||"chili chocolate tart" 
"haggis"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"Miquel's Pizza"||"broccali"||"creme brulee" 
"green coconut curry"||"Chef John 5-spice carrots"||"melopita" 
"falafel"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"pesce con vivo"||"potato au gratin"||"mom's peach cobbler" 
"ciopinno"||"kale"||"melopita" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"creme brulee" 
"ciopinno"||"potato au gratin"||"" 
"green coconut curry"||"cauliflower"||"mom's peach cobbler" 
"Miquel's Pizza"||"broccali"||"mom's peach cobbler" 
"pesce con vivo"||"cauliflower"||"Mizu Shingen Mochi" 
"falafel"||"cauliflower"||"chili chocolate tart" 
"falafel"||""||"tavuk göğsü" 
"Miquel's Pizza"||"roasted green beans"||"tavuk göğsü" 
"potato pie"||"brussels sprouts"||"cinnamon brioche" 
"ciopinno"||""||"tavuk göğsü" 
"green coconut curry"||"Chef John 5-spice carrots"||"melopita" 
"potato pie"||"Chef John 5-spice carrots"||"" 
"hasenpfeffer"||"roasted green beans"||"mom's peach cobbler" 
"pesce con vivo"||"brussels sprouts"||"saffron kheer" 
"pesce con vivo"||"kale"||"Mizu Shingen Mochi" 
"ciopinno"||"brussels sprouts"||"saffron kheer" 
"potato pie"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"green coconut curry"||"potato au gratin"||"" 
"Miquel's Pizza"||"broccali"||"cherry ice cream" 
"haggis"||"potato au gratin"||"mom's peach cobbler" 
"hasenpfeffer"||"cauliflower"||"creme brulee" 
"falafel"||"brussels sprouts"||"cherry ice cream" 
"haggis"||"broccali"||"saffron kheer" 
"potato pie"||"kale"||"mom's peach cobbler" 
"haggis"||"peas"||"melopita" 
"haggis"||"peas"||"" 
"falafel"||"roasted green beans"||"cherry ice cream" 
"Miquel's Pizza"||"brussels sprouts"||"" 
""||"Chef John 5-spice carrots"||"cinnamon brioche" 
"potato pie"||"roasted green beans"||"mom's peach cobbler" 
"potato pie"||"broccali"||"Mizu Shingen Mochi" 
""||""||"" 
"green coconut curry"||"Chef John 5-spice carrots"||"creme brulee" 
"green coconut curry"||"Chef John 5-spice carrots"||"melopita" 
""||"roasted green beans"||"cherry ice cream" 
""||"cauliflower"||"melopita" 
""||"potato au gratin"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"cauliflower"||"mom's peach cobbler" 
"potato pie"||"broccali"||"saffron kheer" 
""||""||"mom's peach cobbler" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"cherry ice cream" 
"hasenpfeffer"||"roasted green beans"||"creme brulee" 
"Miquel's Pizza"||""||"creme brulee" 
"pesce con vivo"||"cauliflower"||"saffron kheer" 
"hasenpfeffer"||"roasted green beans"||"melopita" 
"ciopinno"||"broccali"||"cherry ice cream" 
"haggis"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"falafel"||"broccali"||"creme brulee" 
""||"peas"||"saffron kheer" 
"pesce con vivo"||"Chef John 5-spice carrots"||"creme brulee" 
""||""||"melopita" 
"falafel"||"potato au gratin"||"" 
"Miquel's Pizza"||"kale"||"chili chocolate tart" 
"haggis"||""||"cinnamon brioche" 
""||"roasted green beans"||"cinnamon brioche" 
"haggis"||"potato au gratin"||"cherry ice cream" 
"Miquel's Pizza"||"brussels sprouts"||"cherry ice cream" 
"hasenpfeffer"||"peas"||"chili chocolate tart" 
"Miquel's Pizza"||"broccali"||"chili chocolate tart" 
"potato pie"||"potato au gratin"||"cinnamon brioche" 
"falafel"||"kale"||"melopita" 
"Miquel's Pizza"||"peas"||"melopita" 
"falafel"||"cauliflower"||"melopita" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"Miquel's Pizza"||"brussels sprouts"||"mom's peach cobbler" 
"falafel"||"peas"||"melopita" 
"haggis"||"broccali"||"" 
"pesce con vivo"||"broccali"||"cherry ice cream" 
""||"broccali"||"" 
"pesce con vivo"||"brussels sprouts"||"Mizu Shingen Mochi" 
"falafel"||"peas"||"melopita" 
"potato pie"||"kale"||"chili chocolate tart" 
"ciopinno"||""||"chili chocolate tart" 
"Miquel's Pizza"||""||"chili chocolate tart" 
"ciopinno"||"roasted green beans"||"" 
"pesce con vivo"||"potato au gratin"||"" 
"haggis"||""||"mom's peach cobbler" 
"falafel"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"ciopinno"||"kale"||"melopita" 
"pesce con vivo"||""||"cherry ice cream" 
"falafel"||"kale"||"cherry ice cream" 
"Miquel's Pizza"||"broccali"||"" 
"ciopinno"||"broccali"||"cinnamon brioche" 
"green coconut curry"||"kale"||"creme brulee" 
"potato pie"||"kale"||"creme brulee" 
"haggis"||"cauliflower"||"" 
"green coconut curry"||"roasted green beans"||"saffron kheer" 
"pesce con vivo"||"roasted green beans"||"melopita" 
""||"cauliflower"||"creme brulee" 
"ciopinno"||""||"creme brulee" 
"ciopinno"||"roasted green beans"||"cinnamon brioche" 
"falafel"||"brussels sprouts"||"cinnamon brioche" 
"haggis"||"kale"||"tavuk göğsü" 
"haggis"||"Chef John 5-spice carrots"||"melopita" 
"haggis"||"potato au gratin"||"mom's peach cobbler" 
"pesce con vivo"||""||"creme brulee" 
"falafel"||"roasted green beans"||"melopita" 
"ciopinno"||""||"cinnamon brioche" 
"falafel"||""||"Mizu Shingen Mochi" 
""||"peas"||"cherry ice cream" 
"falafel"||"broccali"||"chili chocolate tart" 
"Miquel's Pizza"||"potato au gratin"||"chili chocolate tart" 
"potato pie"||"broccali"||"" 
"haggis"||"cauliflower"||"cinnamon brioche" 
"pesce con vivo"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"hasenpfeffer"||"broccali"||"" 
"potato pie"||"cauliflower"||"melopita" 
"green coconut curry"||"cauliflower"||"tavuk göğsü" 
"green coconut curry"||"peas"||"tavuk göğsü" 
"ciopinno"||"roasted green beans"||"" 
"Miquel's Pizza"||"peas"||"cherry ice cream" 
"green coconut curry"||"kale"||"cherry ice cream" 
"pesce con vivo"||"peas"||"saffron kheer" 
"falafel"||"kale"||"" 
"green coconut curry"||"roasted green beans"||"tavuk göğsü" 
"green coconut curry"||"potato au gratin"||"" 
"green coconut curry"||""||"chili chocolate tart" 
"Miquel's Pizza"||"peas"||"saffron kheer" 
"pesce con vivo"||"Chef John 5-spice carrots"||"cherry ice cream" 
"green coconut curry"||"brussels sprouts"||"melopita" 
"pesce con vivo"||"kale"||"cherry ice cream" 
""||"brussels sprouts"||"mom's peach cobbler" 
"pesce con vivo"||"kale"||"melopita" 
"pesce con vivo"||"potato au gratin"||"saffron kheer" 
"potato pie"||"kale"||"mom's peach cobbler" 
"pesce con vivo"||"brussels sprouts"||"Mizu Shingen Mochi" 
"green coconut curry"||"brussels sprouts"||"chili chocolate tart" 
"falafel"||"brussels sprouts"||"melopita" 
"hasenpfeffer"||"cauliflower"||"cherry ice cream" 
"ciopinno"||"Chef John 5-spice carrots"||"creme brulee" 
"falafel"||""||"melopita" 
"pesce con vivo"||"kale"||"" 
"ciopinno"||""||"mom's peach cobbler" 
"hasenpfeffer"||""||"tavuk göğsü" 
"Miquel's Pizza"||"roasted green beans"||"" 
"ciopinno"||"peas"||"cherry ice cream" 
"ciopinno"||"Chef John 5-spice carrots"||"cherry ice cream" 
"pesce con vivo"||"Chef John 5-spice carrots"||"creme brulee" 
"hasenpfeffer"||"cauliflower"||"mom's peach cobbler" 
"hasenpfeffer"||"broccali"||"cinnamon brioche" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"cinnamon brioche" 
"potato pie"||"kale"||"mom's peach cobbler" 
"potato pie"||"cauliflower"||"creme brulee" 
""||"peas"||"cinnamon brioche" 
"green coconut curry"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"green coconut curry"||"cauliflower"||"saffron kheer" 
"hasenpfeffer"||""||"" 
"potato pie"||"Chef John 5-spice carrots"||"melopita" 
"haggis"||"Chef John 5-spice carrots"||"melopita" 
"haggis"||"Chef John 5-spice carrots"||"Mizu Shingen Mochi" 
"potato pie"||"peas"||"cinnamon brioche" 
"pesce con vivo"||"cauliflower"||"tavuk göğsü" 
"haggis"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"hasenpfeffer"||""||"chili chocolate tart" 
"haggis"||"cauliflower"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"broccali"||"tavuk göğsü" 
"falafel"||"potato au gratin"||"cinnamon brioche" 
"Miquel's Pizza"||"peas"||"creme brulee" 
"hasenpfeffer"||"cauliflower"||"" 
"pesce con vivo"||"potato au gratin"||"tavuk göğsü" 
""||"broccali"||"chili chocolate tart" 
"haggis"||""||"mom's peach cobbler" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"falafel"||"potato au gratin"||"tavuk göğsü" 
"potato pie"||"kale"||"saffron kheer" 
"green coconut curry"||"roasted green beans"||"saffron kheer" 
"hasenpfeffer"||"roasted green beans"||"mom's peach cobbler" 
"ciopinno"||"potato au gratin"||"cherry ice cream" 
"hasenpfeffer"||"potato au gratin"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"roasted green beans"||"cinnamon brioche" 
"Miquel's Pizza"||"Chef John 5-spice carrots"||"melopita" 
"haggis"||"broccali"||"Mizu Shingen Mochi" 
"ciopinno"||"kale"||"cherry ice cream" 
""||"brussels sprouts"||"cinnamon brioche" 
"falafel"||"potato au gratin"||"mom's peach cobbler" 
"falafel"||""||"cinnamon brioche" 
""||""||"cherry ice cream" 
"potato pie"||"peas"||"Mizu Shingen Mochi" 
"haggis"||"brussels sprouts"||"" 
"Miquel's Pizza"||"cauliflower"||"" 
"haggis"||"cauliflower"||"mom's peach cobbler" 
"haggis"||"kale"||"tavuk göğsü" 
"potato pie"||"roasted green beans"||"cherry ice cream" 
"haggis"||""||"" 
"falafel"||"Chef John 5-spice carrots"||"melopita" 
"pesce con vivo"||"brussels sprouts"||"cherry ice cream" 
"hasenpfeffer"||"roasted green beans"||"chili chocolate tart" 
"falafel"||"broccali"||"Mizu Shingen Mochi" 
"hasenpfeffer"||"roasted green beans"||"" 
""||"kale"||"chili chocolate tart" 
"haggis"||"kale"||"Mizu Shingen Mochi" 
"potato pie"||""||"Mizu Shingen Mochi" 
"Miquel's Pizza"||""||"chili chocolate tart" 
"falafel"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"potato pie"||"peas"||"melopita" 
"pesce con vivo"||"roasted green beans"||"saffron kheer" 
"potato pie"||"peas"||"" 
"falafel"||"brussels sprouts"||"" 
"haggis"||"Chef John 5-spice carrots"||"tavuk göğsü" 
"Miquel's Pizza"||"cauliflower"||"mom's peach cobbler" 
""||"cauliflower"||"cinnamon brioche" 
"ciopinno"||"potato au gratin"||"tavuk göğsü" 
"Miquel's Pizza"||"broccali"||"" 
"haggis"||"Chef John 5-spice carrots"||"" 
""||"potato au gratin"||"tavuk göğsü" 
"pesce con vivo"||"roasted green beans"||"mom's peach cobbler" 
""||""||"creme brulee" 
"hasenpfeffer"||"peas"||"mom's peach cobbler" 
"falafel"||"Chef John 5-spice carrots"||"cherry ice cream" 
"potato pie"||"roasted green beans"||"" 
"falafel"||"cauliflower"||"creme brulee" 
"falafel"||"Chef John 5-spice carrots"||"chili chocolate tart" 
"green coconut curry"||"broccali"||"tavuk göğsü" 
"potato pie"||""||"melopita" 
"falafel"||"broccali"||"creme brulee" 
"haggis"||"peas"||"melopita" 
"falafel"||"broccali"||"Mizu Shingen Mochi" 
""||"peas"||"cherry ice cream" 
"haggis"||"peas"||"tavuk göğsü" 
"Miquel's Pizza"||"potato au gratin"||"saffron kheer" 
""||"cauliflower"||"cherry ice cream" 
"hasenpfeffer"||"roasted green beans"||"mom's peach cobbler" 
"Miquel's Pizza"||"roasted green beans"||"tavuk göğsü" 
"Miquel's Pizza"||""||"" 
"hasenpfeffer"||"brussels sprouts"||"cinnamon brioche" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"" 
"Miquel's Pizza"||"roasted green beans"||"chili chocolate tart" 
"ciopinno"||"kale"||"chili chocolate tart" 
"Miquel's Pizza"||"cauliflower"||"cherry ice cream" 
"haggis"||"broccali"||"chili chocolate tart" 
"haggis"||"Chef John 5-spice carrots"||"creme brulee" 
"falafel"||"broccali"||"" 
"Miquel's Pizza"||"cauliflower"||"cherry ice cream" 
"potato pie"||"roasted green beans"||"melopita" 
"haggis"||"broccali"||"Mizu Shingen Mochi" 
"Miquel's Pizza"||"broccali"||"chili chocolate tart" 
"falafel"||"potato au gratin"||"tavuk göğsü" 
"hasenpfeffer"||"Chef John 5-spice carrots"||"creme brulee" 
""||"roasted green beans"||"cinnamon brioche" 
"falafel"||"potato au gratin"||"" 
"pesce con vivo"||"Chef John 5-spice carrots"||"cherry ice cream" 
"potato pie"||"brussels sprouts"||"tavuk göğsü" 
"falafel"||"Chef John 5-spice carrots"||"cherry ice cream" 
""||"brussels sprouts"||"melopita" 
"Miquel's Pizza"||""||"" 
"hasenpfeffer"||"potato au gratin"||"cherry ice cream" 
"green coconut curry"||"broccali"||"creme brulee" 
"potato pie"||"brussels sprouts"||"chili chocolate tart" 
"falafel"||"potato au gratin"||"cinnamon brioche" 
"ciopinno"||"potato au gratin"||"cinnamon brioche" 
"ciopinno"||"cauliflower"||"cherry ice cream" 
"ciopinno"||"kale"||"saffron kheer" 
"Miquel's Pizza"||""||"melopita" 
"falafel"||"cauliflower"||"Mizu Shingen Mochi" 
"ciopinno"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"pesce con vivo"||"Chef John 5-spice carrots"||"mom's peach cobbler" 
"falafel"||"kale"||"cinnamon brioche" 
"falafel"||"broccali"||"saffron kheer" 
"hasenpfeffer"||"cauliflower"||"cherry ice cream" 
"pesce con vivo"||"peas"||"cinnamon brioche" 
"green coconut curry"||"kale"||"chili chocolate tart" 
"ciopinno"||"potato au gratin"||"" 
""||""||"chili chocolate tart" 
""||"broccali"||"creme brulee" 
"ciopinno"||"potato au gratin"||"tavuk göğsü" 
"hasenpfeffer"||"brussels sprouts"||"chili chocolate tart" 
"falafel"||"roasted green beans"||"cinnamon brioche" 
"falafel"||"kale"||"mom's peach cobbler" 
